item_id,category,color,fabric,occasion,total_wear_count,current_cycle_wears,max_wears_before_wash,status,sustainability_score
SLW-4261,School Uniform,White,Cotton,Office,55,2,2,Dirty,63.33
SLW-4262,School Uniform,Blue,Cotton,Office,48,1,2,Clean,68.0
SLW-4263,T-Shirt,Blue,Polyester,Casual,93,3,3,Dirty,53.5
SLW-4264,Salwar,White,Cotton,Casual,85,2,2,Dirty,43.33
SLW-4265,Batik Shirt,Blue,Batik,Casual,87,0,3,Clean,13.0
SLW-4266,Trouser,Khaki,Linen,Office,52,0,2,Clean,56.67
SLW-4267,Batik Shirt,Blue,Batik,Office,51,3,3,Dirty,49.0
SLW-4268,Trouser,Black,Linen,Office,38,1,2,Clean,68.33
SLW-4269,Trouser,Khaki,Cotton,Casual,80,1,2,Clean,46.67
SLW-4270,National Dress,Cream,Cotton,Religious,13,0,2,Clean,91.33
SLW-4271,School Uniform,White,Cotton,Office,49,1,2,Clean,67.33
SLW-4272,National Dress,White,Cotton,Religious,11,1,2,Clean,92.67
SLW-4273,Shirt,Pink,Linen,Office,41,1,2,Clean,65.83
SLW-4274,Leggings,Black,Polyester,Home,129,3,3,Dirty,35.5
SLW-4275,Shirt,Grey,Linen,Office,37,0,2,Clean,69.17
SLW-4276,T-Shirt,Blue,Cotton,Casual,87,2,2,Dirty,42.0
SLW-4277,T-Shirt,Black,Polyester,Casual,83,3,3,Dirty,58.5
SLW-4278,Sarong,White,Cotton,Home,130,1,2,Clean,13.33
SLW-4279,Sarong,Cream,Cotton,Home,137,0,2,Clean,8.67
SLW-4280,Kurtha,Blue,Cotton,Religious,12,1,2,Clean,92.0
SLW-4281,Blouse,Green,Silk,Wedding,4,4,4,Dirty,95.0
SLW-4282,Shirt,Pink,Cotton,Office,40,0,2,Clean,73.33
SLW-4283,National Dress,Cream,Silk,Wedding,3,4,4,Dirty,96.25
SLW-4284,National Dress,Gold,Cotton,Religious,13,2,2,Dirty,91.33
SLW-4285,Jeans,Grey,Denim,Casual,82,0,5,Clean,72.67
SLW-4286,Shorts,Khaki,Cotton,Home,139,0,2,Clean,7.33
SLW-4287,Salwar,Green,Silk,Wedding,2,1,4,Clean,97.5
SLW-4288,Jacket,Navy,Denim,Casual,89,2,5,Clean,70.33
SLW-4289,Shorts,Black,Cotton,Home,149,0,2,Clean,0.67
SLW-4290,Salwar,White,Cotton,Casual,92,0,2,Clean,38.67
SLW-4291,Trouser,Khaki,Linen,Office,53,2,2,Dirty,55.83
SLW-4292,Blouse,Gold,Silk,Wedding,2,2,4,Clean,97.5
SLW-4293,Shirt,White,Cotton,Office,41,0,2,Clean,72.67
SLW-4294,Batik Shirt,Multicolor,Batik,Casual,86,0,3,Clean,14.0
SLW-4295,Sarong,Brown,Cotton,Home,147,2,2,Dirty,2.0
SLW-4296,Saree,Purple,Silk,Religious,9,0,4,Clean,88.75
SLW-4297,Salwar,White,Cotton,Casual,80,2,2,Dirty,46.67
SLW-4298,Kurti,Blue,Cotton,Casual,88,1,2,Clean,41.33
SLW-4299,Salwar,Green,Silk,Wedding,2,1,4,Clean,97.5
SLW-4300,Trouser,Grey,Linen,Office,45,2,2,Dirty,62.5
SLW-4301,Saree,Gold,Cotton,Casual,85,0,2,Clean,43.33
SLW-4302,T-Shirt,Grey,Polyester,Casual,78,1,3,Clean,61.0
SLW-4303,Blouse,Blue,Silk,Wedding,2,1,4,Clean,97.5
SLW-4304,Vest,Black,Cotton,Home,143,1,2,Clean,4.67
SLW-4305,Sarong,White,Batik,Casual,78,2,3,Clean,22.0
SLW-4306,Leggings,Navy,Polyester,Home,125,1,3,Clean,37.5
SLW-4307,Sarong,Brown,Cotton,Home,132,2,2,Dirty,12.0
SLW-4308,Blouse,Red,Cotton,Casual,93,0,2,Clean,38.0
SLW-4309,Dress,Red,Cotton,Casual,86,2,2,Dirty,42.67
SLW-4310,Batik Shirt,Red,Batik,Office,47,1,3,Clean,53.0
SLW-4311,T-Shirt,White,Cotton,Casual,88,0,2,Clean,41.33
SLW-4312,Batik Shirt,Red,Batik,Casual,75,3,3,Dirty,25.0
SLW-4313,Leggings,Grey,Polyester,Home,141,1,3,Clean,29.5
SLW-4314,Batik Shirt,Blue,Batik,Office,52,3,3,Dirty,48.0
SLW-4315,Shorts,Khaki,Cotton,Home,134,0,2,Clean,10.67
SLW-4316,Trouser,Navy,Linen,Office,56,0,2,Clean,53.33
SLW-4317,Trouser,Khaki,Cotton,Casual,80,1,2,Clean,46.67
SLW-4318,Jacket,Brown,Denim,Casual,95,2,5,Clean,68.33
SLW-4319,Kurtha,White,Cotton,Religious,12,0,2,Clean,92.0
SLW-4320,T-Shirt,Black,Polyester,Casual,85,0,3,Clean,57.5
SLW-4321,Trouser,Black,Cotton,Casual,87,2,2,Dirty,42.0
SLW-4322,Batik Shirt,Red,Batik,Office,49,2,3,Clean,51.0
SLW-4323,Dress,Pink,Silk,Wedding,3,4,4,Dirty,96.25
SLW-4324,School Uniform,White,Cotton,Office,43,0,2,Clean,71.33
SLW-4325,Jacket,Black,Polyester,Casual,82,2,3,Clean,59.0
SLW-4326,National Dress,White,Cotton,Religious,13,2,2,Dirty,91.33
SLW-4327,School Uniform,White,Cotton,Office,46,0,2,Clean,69.33
SLW-4328,National Dress,White,Cotton,Religious,13,1,2,Clean,91.33
SLW-4329,Jacket,Black,Denim,Casual,99,1,5,Clean,67.0
SLW-4330,Shirt,Blue,Cotton,Office,47,0,2,Clean,68.67
SLW-4331,Batik Shirt,Red,Batik,Casual,92,1,3,Clean,8.0
SLW-4332,T-Shirt,Black,Cotton,Casual,79,1,2,Clean,47.33
SLW-4333,Batik Shirt,Red,Batik,Casual,93,2,3,Clean,7.0
SLW-4334,Dress,Yellow,Cotton,Casual,89,2,2,Dirty,40.67
SLW-4335,Shorts,Khaki,Cotton,Home,141,2,2,Dirty,6.0
SLW-4336,Leggings,Grey,Polyester,Home,132,1,3,Clean,34.0
SLW-4337,Saree,Blue,Cotton,Casual,76,0,2,Clean,49.33
SLW-4338,Jeans,Grey,Denim,Casual,91,0,5,Clean,69.67
SLW-4339,Kurtha,Cream,Cotton,Religious,8,2,2,Dirty,94.67
SLW-4340,Saree,Green,Cotton,Casual,85,0,2,Clean,43.33
SLW-4341,Shorts,Khaki,Cotton,Home,145,1,2,Clean,3.33
SLW-4342,Kurti,Pink,Silk,Religious,12,2,4,Clean,85.0
SLW-4343,Kurti,Purple,Silk,Religious,14,0,4,Clean,82.5
SLW-4344,Jeans,Blue,Denim,Casual,95,3,5,Clean,68.33
SLW-4345,Kurti,Pink,Cotton,Casual,83,1,2,Clean,44.67
SLW-4346,Jacket,Black,Denim,Casual,88,5,5,Dirty,70.67
SLW-4347,Dress,Red,Cotton,Casual,87,0,2,Clean,42.0
SLW-4348,Jacket,Brown,Polyester,Casual,76,2,3,Clean,62.0
SLW-4349,T-Shirt,Red,Polyester,Casual,81,2,3,Clean,59.5
SLW-4350,Sarong,Cream,Cotton,Home,133,0,2,Clean,11.33
SLW-4351,Kurtha,Cream,Cotton,Religious,8,1,2,Clean,94.67
SLW-4352,Kurtha,Cream,Cotton,Religious,12,0,2,Clean,92.0
SLW-4353,National Dress,White,Silk,Wedding,2,0,4,Clean,97.5
SLW-4354,Trouser,Grey,Cotton,Casual,76,1,2,Clean,49.33
SLW-4355,Saree,Red,Silk,Religious,12,2,4,Clean,85.0
SLW-4356,Sarong,White,Cotton,Home,143,1,2,Clean,4.67
SLW-4357,Salwar,Pink,Cotton,Casual,89,1,2,Clean,40.67
SLW-4358,Dress,Green,Cotton,Casual,85,2,2,Dirty,43.33
SLW-4359,Jacket,Black,Denim,Casual,92,1,5,Clean,69.33
SLW-4360,Jeans,Grey,Denim,Casual,92,2,5,Clean,69.33
SLW-4361,National Dress,White,Cotton,Religious,12,2,2,Dirty,92.0
SLW-4362,Batik Shirt,Blue,Batik,Office,45,2,3,Clean,55.0
SLW-4363,Kurti,Yellow,Cotton,Casual,89,2,2,Dirty,40.67
SLW-4364,Trouser,Grey,Cotton,Casual,96,1,2,Clean,36.0
SLW-4365,Blouse,Gold,Silk,Wedding,2,2,4,Clean,97.5
SLW-4366,National Dress,Cream,Cotton,Religious,15,0,2,Clean,90.0
SLW-4367,Dress,Green,Silk,Wedding,2,0,4,Clean,97.5
SLW-4368,Shorts,Black,Cotton,Home,138,0,2,Clean,8.0
SLW-4369,Dress,Pink,Cotton,Casual,83,0,2,Clean,44.67
SLW-4370,Shirt,Pink,Cotton,Office,51,2,2,Dirty,66.0
SLW-4371,National Dress,White,Silk,Wedding,1,4,4,Dirty,98.75
SLW-4372,T-Shirt,Grey,Polyester,Casual,84,0,3,Clean,58.0
SLW-4373,Sarong,Blue,Cotton,Home,129,1,2,Clean,14.0
SLW-4374,Saree,Red,Silk,Religious,12,3,4,Clean,85.0
SLW-4375,Jacket,Black,Denim,Casual,94,4,5,Clean,68.67
SLW-4376,Shirt,White,Cotton,Office,53,2,2,Dirty,64.67
SLW-4377,Batik Shirt,Blue,Batik,Casual,71,3,3,Dirty,29.0
SLW-4378,Blouse,Green,Silk,Wedding,4,3,4,Clean,95.0
SLW-4379,T-Shirt,Blue,Cotton,Casual,90,1,2,Clean,40.0
SLW-4380,Jeans,Grey,Denim,Casual,82,0,5,Clean,72.67
SLW-4381,Vest,Grey,Cotton,Home,139,1,2,Clean,7.33
SLW-4382,Kurti,Yellow,Silk,Religious,12,0,4,Clean,85.0
SLW-4383,T-Shirt,Red,Polyester,Casual,83,3,3,Dirty,58.5
SLW-4384,Blouse,Red,Cotton,Casual,89,2,2,Dirty,40.67
SLW-4385,Blouse,Red,Silk,Wedding,2,2,4,Clean,97.5
SLW-4386,Sarong,White,Cotton,Home,134,0,2,Clean,10.67
SLW-4387,Blouse,Gold,Silk,Wedding,2,0,4,Clean,97.5
SLW-4388,Batik Shirt,Multicolor,Batik,Office,41,2,3,Clean,59.0
SLW-4389,National Dress,White,Silk,Wedding,3,1,4,Clean,96.25
SLW-4390,National Dress,Cream,Cotton,Religious,12,2,2,Dirty,92.0
SLW-4391,Blouse,Red,Silk,Wedding,3,4,4,Dirty,96.25
SLW-4392,Leggings,Grey,Polyester,Home,144,0,3,Clean,28.0
SLW-4393,Jacket,Black,Denim,Casual,90,0,5,Clean,70.0
SLW-4394,Sarong,White,Batik,Casual,84,2,3,Clean,16.0
SLW-4395,T-Shirt,Grey,Cotton,Casual,93,1,2,Clean,38.0
SLW-4396,Kurtha,Cream,Cotton,Religious,9,1,2,Clean,94.0
SLW-4397,Salwar,Pink,Cotton,Casual,81,0,2,Clean,46.0
SLW-4398,Kurti,Blue,Cotton,Casual,81,1,2,Clean,46.0
SLW-4399,Saree,Gold,Silk,Religious,13,2,4,Clean,83.75
SLW-4400,Vest,Grey,Cotton,Home,145,2,2,Dirty,3.33
SLW-4401,Trouser,Black,Linen,Office,52,1,2,Clean,56.67
SLW-4402,Jacket,Brown,Polyester,Casual,95,1,3,Clean,52.5
SLW-4403,Trouser,Grey,Cotton,Casual,81,1,2,Clean,46.0
SLW-4404,Shirt,Pink,Cotton,Office,52,2,2,Dirty,65.33
SLW-4405,National Dress,Cream,Silk,Wedding,2,0,4,Clean,97.5
SLW-4406,Vest,Black,Cotton,Home,144,1,2,Clean,4.0
SLW-4407,Batik Shirt,Brown,Batik,Casual,87,2,3,Clean,13.0
SLW-4408,Trouser,Navy,Cotton,Casual,85,2,2,Dirty,43.33
SLW-4409,Salwar,White,Cotton,Casual,91,0,2,Clean,39.33
SLW-4410,Dress,Blue,Silk,Wedding,3,0,4,Clean,96.25
SLW-4411,Sarong,Cream,Cotton,Home,132,2,2,Dirty,12.0
SLW-4412,Dress,Blue,Cotton,Casual,87,1,2,Clean,42.0
SLW-4413,Dress,Green,Silk,Wedding,2,0,4,Clean,97.5
SLW-4414,National Dress,Gold,Cotton,Religious,8,2,2,Dirty,94.67
SLW-4415,Jacket,Grey,Polyester,Casual,89,2,3,Clean,55.5
SLW-4416,Salwar,Pink,Cotton,Casual,92,1,2,Clean,38.67
SLW-4417,Blouse,Red,Cotton,Casual,89,2,2,Dirty,40.67
SLW-4418,Leggings,Black,Polyester,Home,122,1,3,Clean,39.0
SLW-4419,Leggings,Grey,Polyester,Home,135,2,3,Clean,32.5
SLW-4420,Dress,Pink,Cotton,Casual,72,2,2,Dirty,52.0
SLW-4421,National Dress,White,Cotton,Religious,14,1,2,Clean,90.67
SLW-4422,Batik Shirt,Multicolor,Batik,Casual,80,2,3,Clean,20.0
SLW-4423,Saree,Blue,Cotton,Casual,96,2,2,Dirty,36.0
SLW-4424,Blouse,Red,Cotton,Casual,94,2,2,Dirty,37.33
SLW-4425,Saree,Red,Silk,Religious,10,3,4,Clean,87.5
SLW-4426,Salwar,Pink,Silk,Wedding,2,0,4,Clean,97.5
SLW-4427,Sarong,Cream,Cotton,Home,140,1,2,Clean,6.67
SLW-4428,T-Shirt,Red,Cotton,Casual,82,0,2,Clean,45.33
SLW-4429,Trouser,Khaki,Cotton,Casual,88,2,2,Dirty,41.33
SLW-4430,Shirt,White,Linen,Office,47,1,2,Clean,60.83
SLW-4431,Leggings,Grey,Polyester,Home,123,0,3,Clean,38.5
SLW-4432,Shorts,Blue,Cotton,Home,120,0,2,Clean,20.0
SLW-4433,Jeans,Black,Denim,Casual,89,4,5,Clean,70.33
SLW-4434,Jacket,Black,Polyester,Casual,84,2,3,Clean,58.0
SLW-4435,Dress,Green,Cotton,Casual,84,1,2,Clean,44.0
SLW-4436,Batik Shirt,Multicolor,Batik,Office,54,0,3,Clean,46.0
SLW-4437,Salwar,Pink,Silk,Wedding,3,3,4,Clean,96.25
SLW-4438,T-Shirt,Red,Polyester,Casual,86,1,3,Clean,57.0
SLW-4439,Saree,Blue,Cotton,Casual,85,2,2,Dirty,43.33
SLW-4440,Jacket,Brown,Polyester,Casual,91,3,3,Dirty,54.5
SLW-4441,Batik Shirt,Brown,Batik,Office,41,0,3,Clean,59.0
SLW-4442,Batik Shirt,Blue,Batik,Office,51,1,3,Clean,49.0
SLW-4443,Sarong,Brown,Batik,Casual,91,0,3,Clean,9.0
SLW-4444,T-Shirt,White,Cotton,Casual,92,0,2,Clean,38.67
SLW-4445,School Uniform,Blue,Cotton,Office,38,0,2,Clean,74.67
SLW-4446,National Dress,Gold,Silk,Wedding,2,4,4,Dirty,97.5
SLW-4447,Salwar,Green,Cotton,Casual,81,1,2,Clean,46.0
SLW-4448,Jeans,Blue,Denim,Casual,88,0,5,Clean,70.67
SLW-4449,Salwar,Green,Silk,Wedding,3,2,4,Clean,96.25
SLW-4450,National Dress,White,Cotton,Religious,14,0,2,Clean,90.67
SLW-4451,Shirt,Grey,Linen,Office,47,2,2,Dirty,60.83
SLW-4452,Salwar,Blue,Cotton,Casual,84,2,2,Dirty,44.0
SLW-4453,Salwar,White,Silk,Wedding,3,0,4,Clean,96.25
SLW-4454,Saree,Purple,Cotton,Casual,90,2,2,Dirty,40.0
SLW-4455,Dress,Blue,Silk,Wedding,4,2,4,Clean,95.0
SLW-4456,Saree,Red,Cotton,Casual,90,1,2,Clean,40.0
SLW-4457,Saree,Blue,Cotton,Casual,79,0,2,Clean,47.33
SLW-4458,Jacket,Navy,Denim,Casual,78,3,5,Clean,74.0
SLW-4459,Sarong,Green,Cotton,Home,125,2,2,Dirty,16.67
SLW-4460,Shorts,Black,Cotton,Home,143,1,2,Clean,4.67
SLW-4461,Saree,Red,Cotton,Casual,96,1,2,Clean,36.0
SLW-4462,Saree,Red,Cotton,Casual,100,2,2,Dirty,33.33
SLW-4463,Kurti,Yellow,Silk,Religious,13,2,4,Clean,83.75
SLW-4464,Kurti,Yellow,Cotton,Casual,96,0,2,Clean,36.0
SLW-4465,Blouse,Blue,Cotton,Casual,83,0,2,Clean,44.67
SLW-4466,Batik Shirt,Blue,Batik,Office,43,0,3,Clean,57.0
SLW-4467,Kurti,Pink,Cotton,Casual,93,2,2,Dirty,38.0
SLW-4468,Blouse,Gold,Silk,Wedding,3,1,4,Clean,96.25
SLW-4469,Vest,White,Cotton,Home,138,0,2,Clean,8.0
SLW-4470,Batik Shirt,Red,Batik,Office,52,2,3,Clean,48.0
SLW-4471,Dress,Green,Cotton,Casual,90,1,2,Clean,40.0
SLW-4472,School Uniform,Blue,Cotton,Office,57,1,2,Clean,62.0
SLW-4473,T-Shirt,Red,Cotton,Casual,97,1,2,Clean,35.33
SLW-4474,Sarong,Blue,Cotton,Home,142,1,2,Clean,5.33
SLW-4475,Salwar,Green,Cotton,Casual,93,1,2,Clean,38.0
SLW-4476,Batik Shirt,Blue,Batik,Office,53,2,3,Clean,47.0
SLW-4477,Saree,Gold,Silk,Religious,11,3,4,Clean,86.25
SLW-4478,Trouser,Grey,Cotton,Casual,93,0,2,Clean,38.0
SLW-4479,Dress,Blue,Silk,Wedding,1,0,4,Clean,98.75
SLW-4480,Kurti,Yellow,Cotton,Casual,95,2,2,Dirty,36.67
SLW-4481,Shirt,White,Linen,Office,42,0,2,Clean,65.0
SLW-4482,National Dress,Gold,Cotton,Religious,12,1,2,Clean,92.0
SLW-4483,Batik Shirt,Multicolor,Batik,Office,44,2,3,Clean,56.0
SLW-4484,Jacket,Navy,Denim,Casual,91,4,5,Clean,69.67
SLW-4485,T-Shirt,Blue,Cotton,Casual,87,2,2,Dirty,42.0
SLW-4486,Jacket,Brown,Denim,Casual,76,2,5,Clean,74.67
SLW-4487,Kurti,Pink,Cotton,Casual,90,1,2,Clean,40.0
SLW-4488,T-Shirt,White,Polyester,Casual,83,1,3,Clean,58.5
SLW-4489,Kurti,Pink,Cotton,Casual,94,2,2,Dirty,37.33
SLW-4490,Blouse,Red,Silk,Wedding,3,4,4,Dirty,96.25
SLW-4491,Shorts,White,Cotton,Home,141,1,2,Clean,6.0
SLW-4492,T-Shirt,White,Polyester,Casual,81,0,3,Clean,59.5
SLW-4493,Dress,Yellow,Silk,Wedding,2,1,4,Clean,97.5
SLW-4494,Trouser,Grey,Cotton,Casual,84,0,2,Clean,44.0
SLW-4495,Kurti,Green,Silk,Religious,13,4,4,Dirty,83.75
SLW-4496,T-Shirt,Blue,Polyester,Casual,99,3,3,Dirty,50.5
SLW-4497,Batik Shirt,Blue,Batik,Casual,82,2,3,Clean,18.0
SLW-4498,Dress,Blue,Cotton,Casual,95,0,2,Clean,36.67
SLW-4499,T-Shirt,White,Polyester,Casual,72,0,3,Clean,64.0
SLW-4500,Dress,Red,Silk,Wedding,2,2,4,Clean,97.5
SLW-4501,Shorts,Black,Cotton,Home,130,1,2,Clean,13.33
SLW-4502,Sarong,Cream,Batik,Casual,78,2,3,Clean,22.0
SLW-4503,Shirt,Blue,Linen,Office,40,1,2,Clean,66.67
SLW-4504,Batik Shirt,Brown,Batik,Casual,90,2,3,Clean,10.0
SLW-4505,Salwar,Green,Silk,Wedding,2,1,4,Clean,97.5
SLW-4506,Kurti,Pink,Cotton,Casual,90,0,2,Clean,40.0
SLW-4507,National Dress,Cream,Silk,Wedding,3,0,4,Clean,96.25
SLW-4508,Leggings,Black,Polyester,Home,140,2,3,Clean,30.0
SLW-4509,Kurtha,Blue,Cotton,Religious,12,2,2,Dirty,92.0
SLW-4510,Jeans,Black,Denim,Casual,87,3,5,Clean,71.0
SLW-4511,Jacket,Grey,Denim,Casual,79,0,5,Clean,73.67
SLW-4512,Leggings,Navy,Polyester,Home,146,2,3,Clean,27.0
SLW-4513,T-Shirt,Grey,Polyester,Casual,83,1,3,Clean,58.5
SLW-4514,Shorts,White,Cotton,Home,130,2,2,Dirty,13.33
SLW-4515,Kurtha,White,Cotton,Religious,11,2,2,Dirty,92.67
SLW-4516,Trouser,Grey,Cotton,Casual,81,0,2,Clean,46.0
SLW-4517,Saree,Purple,Silk,Religious,11,3,4,Clean,86.25
SLW-4518,National Dress,Cream,Cotton,Religious,12,1,2,Clean,92.0
SLW-4519,Batik Shirt,Multicolor,Batik,Casual,90,2,3,Clean,10.0
SLW-4520,School Uniform,Blue,Cotton,Office,44,0,2,Clean,70.67
SLW-4521,Kurtha,White,Cotton,Religious,11,1,2,Clean,92.67
SLW-4522,Saree,Green,Silk,Religious,13,4,4,Dirty,83.75
SLW-4523,Salwar,Blue,Cotton,Casual,91,1,2,Clean,39.33
SLW-4524,Dress,Yellow,Cotton,Casual,102,1,2,Clean,32.0
SLW-4525,Dress,Yellow,Cotton,Casual,96,1,2,Clean,36.0
SLW-4526,Dress,Pink,Cotton,Casual,96,0,2,Clean,36.0
SLW-4527,Sarong,White,Cotton,Home,126,1,2,Clean,16.0
SLW-4528,Vest,Black,Cotton,Home,144,0,2,Clean,4.0
SLW-4529,Leggings,Black,Polyester,Home,137,2,3,Clean,31.5
SLW-4530,Kurti,Pink,Cotton,Casual,84,2,2,Dirty,44.0
SLW-4531,Saree,Purple,Silk,Religious,12,4,4,Dirty,85.0
SLW-4532,Jacket,Grey,Denim,Casual,94,4,5,Clean,68.67
SLW-4533,Sarong,Cream,Batik,Casual,91,3,3,Dirty,9.0
SLW-4534,Jeans,Blue,Denim,Casual,81,5,5,Dirty,73.0
SLW-4535,Dress,Yellow,Cotton,Casual,93,2,2,Dirty,38.0
SLW-4536,Blouse,Red,Silk,Wedding,2,0,4,Clean,97.5
SLW-4537,Sarong,White,Batik,Casual,89,2,3,Clean,11.0
SLW-4538,Shirt,White,Cotton,Office,48,2,2,Dirty,68.0
SLW-4539,Blouse,Blue,Silk,Wedding,2,2,4,Clean,97.5
SLW-4540,Salwar,White,Cotton,Casual,93,1,2,Clean,38.0
SLW-4541,Batik Shirt,Brown,Batik,Office,43,0,3,Clean,57.0
SLW-4542,Jacket,Brown,Polyester,Casual,101,1,3,Clean,49.5
SLW-4543,Saree,Gold,Silk,Religious,9,1,4,Clean,88.75
SLW-4544,T-Shirt,White,Polyester,Casual,83,2,3,Clean,58.5
SLW-4545,Kurtha,Blue,Cotton,Religious,12,1,2,Clean,92.0
SLW-4546,Salwar,White,Cotton,Casual,92,0,2,Clean,38.67
SLW-4547,Batik Shirt,Brown,Batik,Casual,87,0,3,Clean,13.0
SLW-4548,Kurti,Purple,Silk,Religious,11,0,4,Clean,86.25
SLW-4549,Batik Shirt,Brown,Batik,Office,52,1,3,Clean,48.0
SLW-4550,Batik Shirt,Blue,Batik,Office,48,3,3,Dirty,52.0
SLW-4551,Blouse,Blue,Silk,Wedding,4,4,4,Dirty,95.0
SLW-4552,Jeans,Blue,Denim,Casual,93,0,5,Clean,69.0
SLW-4553,T-Shirt,Red,Polyester,Casual,94,3,3,Dirty,53.0
SLW-4554,Saree,Purple,Cotton,Casual,81,0,2,Clean,46.0
SLW-4555,T-Shirt,Red,Cotton,Casual,87,2,2,Dirty,42.0
SLW-4556,Blouse,Red,Cotton,Casual,85,2,2,Dirty,43.33
SLW-4557,Shorts,Black,Cotton,Home,129,0,2,Clean,14.0
SLW-4558,Saree,Gold,Cotton,Casual,90,0,2,Clean,40.0
SLW-4559,Saree,Purple,Cotton,Casual,84,2,2,Dirty,44.0
SLW-4560,National Dress,Cream,Cotton,Religious,12,1,2,Clean,92.0
SLW-4561,T-Shirt,White,Polyester,Casual,80,2,3,Clean,60.0
SLW-4562,Kurti,Pink,Cotton,Casual,100,1,2,Clean,33.33
SLW-4563,Trouser,Khaki,Cotton,Casual,81,1,2,Clean,46.0
SLW-4564,Jeans,Blue,Denim,Casual,89,5,5,Dirty,70.33
SLW-4565,Dress,Yellow,Cotton,Casual,93,1,2,Clean,38.0
SLW-4566,Saree,Blue,Silk,Religious,11,0,4,Clean,86.25
SLW-4567,Dress,Pink,Cotton,Casual,93,0,2,Clean,38.0
SLW-4568,Jeans,Grey,Denim,Casual,79,0,5,Clean,73.67
SLW-4569,T-Shirt,Grey,Polyester,Casual,98,0,3,Clean,51.0
SLW-4570,Dress,Green,Cotton,Casual,88,0,2,Clean,41.33
SLW-4571,Saree,Green,Silk,Religious,11,3,4,Clean,86.25
SLW-4572,T-Shirt,Black,Cotton,Casual,85,0,2,Clean,43.33
SLW-4573,Shirt,Blue,Linen,Office,54,2,2,Dirty,55.0
SLW-4574,Shirt,Pink,Linen,Office,46,2,2,Dirty,61.67
SLW-4575,Jacket,Navy,Polyester,Casual,82,0,3,Clean,59.0
SLW-4576,Trouser,Grey,Linen,Office,48,0,2,Clean,60.0
SLW-4577,Trouser,Grey,Linen,Office,42,2,2,Dirty,65.0
SLW-4578,Dress,Blue,Cotton,Casual,100,2,2,Dirty,33.33
SLW-4579,T-Shirt,Blue,Cotton,Casual,84,2,2,Dirty,44.0
SLW-4580,Leggings,Black,Polyester,Home,144,3,3,Dirty,28.0
SLW-4581,Leggings,Grey,Polyester,Home,139,3,3,Dirty,30.5
SLW-4582,Dress,Blue,Silk,Wedding,2,4,4,Dirty,97.5
SLW-4583,Kurti,Purple,Cotton,Casual,87,2,2,Dirty,42.0
SLW-4584,Vest,Black,Cotton,Home,144,2,2,Dirty,4.0
SLW-4585,T-Shirt,Blue,Cotton,Casual,86,0,2,Clean,42.67
SLW-4586,Kurti,Pink,Cotton,Casual,96,2,2,Dirty,36.0
SLW-4587,Kurti,Yellow,Cotton,Casual,95,2,2,Dirty,36.67
SLW-4588,Batik Shirt,Blue,Batik,Casual,94,0,3,Clean,6.0
SLW-4589,Blouse,Gold,Cotton,Casual,84,2,2,Dirty,44.0
SLW-4590,National Dress,Gold,Silk,Wedding,2,0,4,Clean,97.5
SLW-4591,Batik Shirt,Multicolor,Batik,Office,46,3,3,Dirty,54.0
SLW-4592,Shirt,Blue,Cotton,Office,51,0,2,Clean,66.0
SLW-4593,Batik Shirt,Multicolor,Batik,Office,53,1,3,Clean,47.0
SLW-4594,Vest,White,Cotton,Home,120,1,2,Clean,20.0
SLW-4595,Sarong,White,Batik,Casual,87,2,3,Clean,13.0
SLW-4596,Sarong,Green,Batik,Casual,89,0,3,Clean,11.0
SLW-4597,Vest,Black,Cotton,Home,135,1,2,Clean,10.0
SLW-4598,Trouser,Navy,Linen,Office,57,0,2,Clean,52.5
SLW-4599,Shirt,Pink,Cotton,Office,52,0,2,Clean,65.33
SLW-4600,Jeans,Grey,Denim,Casual,97,1,5,Clean,67.67
SLW-4601,Kurti,Green,Cotton,Casual,86,2,2,Dirty,42.67
SLW-4602,National Dress,Cream,Cotton,Religious,13,1,2,Clean,91.33
SLW-4603,Dress,Green,Cotton,Casual,99,2,2,Dirty,34.0
SLW-4604,National Dress,Gold,Silk,Wedding,4,1,4,Clean,95.0
SLW-4605,Saree,Purple,Cotton,Casual,80,1,2,Clean,46.67
SLW-4606,Kurtha,White,Cotton,Religious,11,0,2,Clean,92.67
SLW-4607,Kurti,Blue,Cotton,Casual,85,0,2,Clean,43.33
SLW-4608,National Dress,White,Cotton,Religious,12,0,2,Clean,92.0
SLW-4609,Jacket,Grey,Denim,Casual,92,0,5,Clean,69.33
SLW-4610,Vest,Black,Cotton,Home,131,1,2,Clean,12.67
SLW-4611,School Uniform,Blue,Cotton,Office,50,0,2,Clean,66.67
SLW-4612,Saree,Purple,Cotton,Casual,73,2,2,Dirty,51.33
SLW-4613,Dress,Blue,Silk,Wedding,4,1,4,Clean,95.0
SLW-4614,Kurti,Purple,Cotton,Casual,84,1,2,Clean,44.0
SLW-4615,Shirt,Blue,Linen,Office,50,1,2,Clean,58.33
SLW-4616,Kurtha,Cream,Cotton,Religious,11,0,2,Clean,92.67
SLW-4617,Shorts,Khaki,Cotton,Home,147,2,2,Dirty,2.0
SLW-4618,Blouse,Red,Cotton,Casual,68,0,2,Clean,54.67
SLW-4619,Saree,Blue,Silk,Religious,11,4,4,Dirty,86.25
SLW-4620,Batik Shirt,Multicolor,Batik,Office,49,0,3,Clean,51.0
SLW-4621,National Dress,Gold,Silk,Wedding,2,0,4,Clean,97.5
