bust,waist,hips,height,body_shape,image_path
80.1,66.1,82.2,169.1,Rectangle,data/model1_body_shape\images\03913.png
100.6,91.0,97.8,160.1,Rectangle,data/model1_body_shape\images\03498.png
99.8,107.1,104.2,160.6,Apple,data/model1_body_shape\images\02738.png
92.5,83.6,78.0,161.3,InvertedTriangle,data/model1_body_shape\images\04000.png
86.1,81.1,98.5,171.3,Pear,data/model1_body_shape\images\01568.png
103.2,101.4,99.9,160.7,Apple,data/model1_body_shape\images\02427.png
100.7,92.2,101.6,173.6,Rectangle,data/model1_body_shape\images\03746.png
94.7,82.2,82.8,154.1,InvertedTriangle,data/model1_body_shape\images\04639.png
97.2,74.6,110.6,160.7,Pear,data/model1_body_shape\images\01687.png
87.9,61.9,82.9,154.9,Hourglass,data/model1_body_shape\images\00851.png
89.7,80.6,94.3,152.0,Rectangle,data/model1_body_shape\images\03546.png
89.9,70.3,91.2,172.9,Hourglass,data/model1_body_shape\images\00895.png
105.1,89.0,95.0,163.6,InvertedTriangle,data/model1_body_shape\images\04592.png
84.8,65.4,88.4,164.8,Hourglass,data/model1_body_shape\images\00335.png
108.1,103.4,105.9,159.8,Apple,data/model1_body_shape\images\02839.png
93.1,76.2,88.3,159.2,Rectangle,data/model1_body_shape\images\03087.png
96.6,76.4,108.8,162.9,Pear,data/model1_body_shape\images\01348.png
86.2,69.2,97.2,163.9,Pear,data/model1_body_shape\images\01015.png
87.5,91.1,86.6,158.8,Apple,data/model1_body_shape\images\02816.png
95.5,92.2,113.2,150.8,Pear,data/model1_body_shape\images\01631.png
105.5,101.6,108.2,148.9,Apple,data/model1_body_shape\images\02489.png
95.3,86.7,99.9,155.1,Rectangle,data/model1_body_shape\images\03730.png
99.8,87.1,98.5,158.8,Rectangle,data/model1_body_shape\images\03251.png
110.7,76.7,95.7,160.5,InvertedTriangle,data/model1_body_shape\images\04634.png
107.6,107.3,107.8,160.3,Apple,data/model1_body_shape\images\02070.png
100.7,65.3,90.5,178.9,InvertedTriangle,data/model1_body_shape\images\04452.png
95.4,73.0,78.0,153.9,InvertedTriangle,data/model1_body_shape\images\04882.png
96.5,73.3,114.5,170.7,Pear,data/model1_body_shape\images\01635.png
95.0,88.7,93.4,169.7,Apple,data/model1_body_shape\images\02479.png
92.7,89.4,94.0,160.5,Apple,data/model1_body_shape\images\02265.png
104.2,108.0,107.0,153.5,Apple,data/model1_body_shape\images\02959.png
96.1,77.1,84.3,167.3,InvertedTriangle,data/model1_body_shape\images\04731.png
82.7,68.9,81.0,158.1,Rectangle,data/model1_body_shape\images\03059.png
108.5,106.8,108.6,162.3,Apple,data/model1_body_shape\images\02141.png
86.7,72.4,83.9,149.1,Rectangle,data/model1_body_shape\images\03118.png
111.7,75.8,96.8,169.9,InvertedTriangle,data/model1_body_shape\images\04725.png
109.0,85.8,93.2,146.8,InvertedTriangle,data/model1_body_shape\images\04045.png
94.9,85.9,96.2,159.3,Rectangle,data/model1_body_shape\images\03356.png
92.7,90.9,97.9,158.1,Apple,data/model1_body_shape\images\02744.png
103.4,93.4,100.9,165.9,Rectangle,data/model1_body_shape\images\03506.png
90.8,77.6,103.0,167.0,Pear,data/model1_body_shape\images\01679.png
102.1,74.6,84.2,166.7,InvertedTriangle,data/model1_body_shape\images\04249.png
84.7,73.0,79.9,174.6,Rectangle,data/model1_body_shape\images\03147.png
86.8,83.2,83.8,172.0,Apple,data/model1_body_shape\images\02294.png
90.9,59.0,91.7,165.1,Hourglass,data/model1_body_shape\images\00580.png
96.0,85.9,105.0,165.8,Pear,data/model1_body_shape\images\01470.png
99.8,74.4,88.1,164.8,InvertedTriangle,data/model1_body_shape\images\04070.png
99.2,84.1,94.9,160.7,Rectangle,data/model1_body_shape\images\03343.png
94.4,86.8,84.6,160.0,InvertedTriangle,data/model1_body_shape\images\04583.png
83.1,74.7,86.9,171.4,Rectangle,data/model1_body_shape\images\03672.png
96.1,68.5,101.7,158.8,Hourglass,data/model1_body_shape\images\00559.png
102.2,97.2,103.7,155.5,Apple,data/model1_body_shape\images\02849.png
94.1,63.6,89.2,165.3,Hourglass,data/model1_body_shape\images\00512.png
87.4,79.4,100.8,172.6,Pear,data/model1_body_shape\images\01081.png
86.0,80.9,96.4,159.0,Pear,data/model1_body_shape\images\01664.png
84.1,68.2,99.7,164.0,Pear,data/model1_body_shape\images\01012.png
84.9,76.5,102.6,168.5,Pear,data/model1_body_shape\images\01931.png
81.4,74.0,93.5,164.0,Pear,data/model1_body_shape\images\01150.png
100.0,94.9,98.1,162.4,Apple,data/model1_body_shape\images\02838.png
85.6,61.9,85.7,175.7,Hourglass,data/model1_body_shape\images\00116.png
87.8,61.6,82.5,163.6,Hourglass,data/model1_body_shape\images\00740.png
101.9,96.7,85.3,173.3,InvertedTriangle,data/model1_body_shape\images\04806.png
80.2,70.4,85.3,174.7,Rectangle,data/model1_body_shape\images\03675.png
91.4,59.1,85.8,154.1,Hourglass,data/model1_body_shape\images\00830.png
91.8,65.3,88.4,154.2,Hourglass,data/model1_body_shape\images\00119.png
100.4,67.6,86.2,172.9,InvertedTriangle,data/model1_body_shape\images\04853.png
102.4,74.9,88.5,170.8,InvertedTriangle,data/model1_body_shape\images\04738.png
82.7,62.6,84.2,172.7,Hourglass,data/model1_body_shape\images\00635.png
104.2,70.0,92.6,168.0,InvertedTriangle,data/model1_body_shape\images\04465.png
92.1,84.7,74.1,158.6,InvertedTriangle,data/model1_body_shape\images\04364.png
91.6,74.6,74.8,158.6,InvertedTriangle,data/model1_body_shape\images\04142.png
84.3,60.6,83.7,154.7,Hourglass,data/model1_body_shape\images\00991.png
85.9,65.9,88.4,172.2,Hourglass,data/model1_body_shape\images\00876.png
95.3,69.6,90.1,161.7,Hourglass,data/model1_body_shape\images\00004.png
98.0,85.4,100.6,162.2,Rectangle,data/model1_body_shape\images\03051.png
99.5,86.8,101.2,157.0,Rectangle,data/model1_body_shape\images\03124.png
93.3,87.3,87.7,152.7,Apple,data/model1_body_shape\images\02660.png
86.4,85.9,86.4,157.3,Apple,data/model1_body_shape\images\02491.png
82.8,66.3,83.0,169.6,Rectangle,data/model1_body_shape\images\03854.png
97.0,91.2,112.7,165.7,Pear,data/model1_body_shape\images\01715.png
90.5,69.0,101.3,162.5,Pear,data/model1_body_shape\images\01148.png
93.4,83.8,88.8,148.9,Rectangle,data/model1_body_shape\images\03261.png
86.3,60.5,84.6,166.3,Hourglass,data/model1_body_shape\images\00574.png
101.3,85.7,98.0,172.2,Rectangle,data/model1_body_shape\images\03769.png
94.7,88.9,99.0,156.4,Rectangle,data/model1_body_shape\images\03736.png
101.0,80.7,90.5,154.6,InvertedTriangle,data/model1_body_shape\images\04146.png
86.5,59.8,81.0,162.2,Hourglass,data/model1_body_shape\images\00853.png
77.9,62.8,94.6,168.8,Pear,data/model1_body_shape\images\01982.png
104.2,108.5,109.3,163.9,Apple,data/model1_body_shape\images\02774.png
95.9,76.2,113.7,150.1,Pear,data/model1_body_shape\images\01166.png
89.3,65.3,89.5,163.6,Hourglass,data/model1_body_shape\images\00971.png
92.0,94.4,92.2,162.1,Apple,data/model1_body_shape\images\02701.png
104.3,73.2,92.2,156.6,InvertedTriangle,data/model1_body_shape\images\04495.png
104.1,90.3,106.4,169.7,Rectangle,data/model1_body_shape\images\03847.png
111.6,114.4,117.1,164.5,Apple,data/model1_body_shape\images\02368.png
88.7,84.7,73.2,157.3,InvertedTriangle,data/model1_body_shape\images\04115.png
111.1,98.1,99.5,169.0,InvertedTriangle,data/model1_body_shape\images\04131.png
94.2,97.9,92.9,155.1,Apple,data/model1_body_shape\images\02950.png
94.5,61.3,94.9,168.8,Hourglass,data/model1_body_shape\images\00524.png
107.5,110.9,109.3,168.7,Apple,data/model1_body_shape\images\02455.png
84.2,67.7,95.0,145.6,Pear,data/model1_body_shape\images\01841.png
92.2,62.4,96.8,163.5,Hourglass,data/model1_body_shape\images\00537.png
108.8,103.5,102.9,163.9,Apple,data/model1_body_shape\images\02806.png
106.7,84.2,97.0,159.4,InvertedTriangle,data/model1_body_shape\images\04341.png
100.3,88.8,103.6,158.9,Rectangle,data/model1_body_shape\images\03175.png
98.6,61.3,93.7,174.8,Hourglass,data/model1_body_shape\images\00784.png
94.6,83.2,77.6,164.6,InvertedTriangle,data/model1_body_shape\images\04057.png
106.8,86.8,117.3,161.5,Pear,data/model1_body_shape\images\01409.png
105.2,108.8,107.9,166.9,Apple,data/model1_body_shape\images\02537.png
100.7,82.2,100.5,163.7,Hourglass,data/model1_body_shape\images\00154.png
98.6,89.2,95.0,156.3,Rectangle,data/model1_body_shape\images\03009.png
83.3,65.1,97.3,159.5,Pear,data/model1_body_shape\images\01686.png
101.5,97.8,103.4,172.7,Apple,data/model1_body_shape\images\02901.png
111.6,69.2,98.6,155.1,InvertedTriangle,data/model1_body_shape\images\04949.png
104.7,93.8,102.1,162.5,Rectangle,data/model1_body_shape\images\03863.png
93.5,98.1,99.2,162.5,Apple,data/model1_body_shape\images\02733.png
93.2,88.7,102.4,172.3,Pear,data/model1_body_shape\images\01895.png
89.4,58.4,87.0,150.9,Hourglass,data/model1_body_shape\images\00569.png
84.0,69.9,93.3,158.9,Pear,data/model1_body_shape\images\01816.png
108.5,108.9,105.1,171.2,Apple,data/model1_body_shape\images\02065.png
83.3,59.6,80.7,159.8,Hourglass,data/model1_body_shape\images\00127.png
85.4,72.8,81.8,154.0,Rectangle,data/model1_body_shape\images\03394.png
97.6,84.5,92.5,166.2,Rectangle,data/model1_body_shape\images\03327.png
93.5,78.7,75.7,167.3,InvertedTriangle,data/model1_body_shape\images\04986.png
93.8,88.1,89.1,157.4,Apple,data/model1_body_shape\images\02975.png
105.0,78.7,110.3,173.5,Hourglass,data/model1_body_shape\images\00980.png
98.2,105.3,102.4,175.9,Apple,data/model1_body_shape\images\02300.png
82.8,59.3,78.1,169.0,Hourglass,data/model1_body_shape\images\00190.png
90.3,67.3,105.9,159.8,Pear,data/model1_body_shape\images\01139.png
92.4,62.7,97.5,167.3,Hourglass,data/model1_body_shape\images\00699.png
88.1,74.9,76.2,166.9,InvertedTriangle,data/model1_body_shape\images\04780.png
85.8,61.4,82.3,155.8,Hourglass,data/model1_body_shape\images\00606.png
108.3,85.3,92.6,169.6,InvertedTriangle,data/model1_body_shape\images\04276.png
95.5,62.9,94.1,164.9,Hourglass,data/model1_body_shape\images\00301.png
84.2,71.5,85.3,158.2,Rectangle,data/model1_body_shape\images\03420.png
104.3,75.5,91.0,149.1,InvertedTriangle,data/model1_body_shape\images\04820.png
105.2,63.7,116.1,164.4,Pear,data/model1_body_shape\images\01060.png
94.1,97.9,96.7,150.0,Apple,data/model1_body_shape\images\02565.png
97.0,66.8,84.7,155.6,InvertedTriangle,data/model1_body_shape\images\04994.png
95.9,87.4,109.6,161.1,Pear,data/model1_body_shape\images\01069.png
109.1,103.7,105.3,156.3,Apple,data/model1_body_shape\images\02524.png
87.2,89.7,88.4,163.1,Apple,data/model1_body_shape\images\02205.png
94.9,74.4,110.2,170.3,Pear,data/model1_body_shape\images\01243.png
97.2,69.9,97.9,167.6,Hourglass,data/model1_body_shape\images\00016.png
89.1,81.7,95.0,160.5,Rectangle,data/model1_body_shape\images\03120.png
110.7,69.3,99.3,158.0,InvertedTriangle,data/model1_body_shape\images\04642.png
92.4,68.5,90.6,170.5,Hourglass,data/model1_body_shape\images\00815.png
85.6,76.1,84.7,177.0,Rectangle,data/model1_body_shape\images\03067.png
89.8,69.7,74.2,168.1,InvertedTriangle,data/model1_body_shape\images\04784.png
88.2,63.7,89.6,149.0,Hourglass,data/model1_body_shape\images\00959.png
84.7,59.7,81.7,161.3,Hourglass,data/model1_body_shape\images\00225.png
89.6,79.7,92.6,157.1,Rectangle,data/model1_body_shape\images\03354.png
88.7,91.8,90.3,163.4,Apple,data/model1_body_shape\images\02485.png
85.0,62.6,88.1,157.5,Hourglass,data/model1_body_shape\images\00562.png
95.9,82.8,98.8,160.9,Rectangle,data/model1_body_shape\images\03436.png
98.5,91.7,107.6,149.3,Pear,data/model1_body_shape\images\01693.png
81.1,65.2,95.2,157.5,Pear,data/model1_body_shape\images\01045.png
89.2,76.8,89.2,148.2,Rectangle,data/model1_body_shape\images\03446.png
96.4,78.1,79.9,154.4,InvertedTriangle,data/model1_body_shape\images\04565.png
98.9,63.6,95.8,167.3,Hourglass,data/model1_body_shape\images\00954.png
89.6,78.1,74.1,159.4,InvertedTriangle,data/model1_body_shape\images\04985.png
110.3,117.1,115.9,168.4,Apple,data/model1_body_shape\images\02735.png
106.1,92.4,96.8,176.7,InvertedTriangle,data/model1_body_shape\images\04903.png
91.8,75.0,82.7,170.8,InvertedTriangle,data/model1_body_shape\images\04735.png
103.2,98.4,90.8,176.6,InvertedTriangle,data/model1_body_shape\images\04823.png
80.3,65.5,95.4,145.0,Pear,data/model1_body_shape\images\01218.png
99.0,74.6,114.5,160.7,Pear,data/model1_body_shape\images\01527.png
91.2,76.7,90.6,156.5,Rectangle,data/model1_body_shape\images\03987.png
87.2,72.1,97.2,167.6,Pear,data/model1_body_shape\images\01300.png
104.5,67.3,89.8,164.5,InvertedTriangle,data/model1_body_shape\images\04891.png
96.9,58.1,101.2,163.9,Hourglass,data/model1_body_shape\images\00160.png
99.6,67.2,81.7,159.6,InvertedTriangle,data/model1_body_shape\images\04067.png
87.3,62.9,90.9,167.3,Hourglass,data/model1_body_shape\images\00956.png
105.4,93.1,109.1,163.5,Rectangle,data/model1_body_shape\images\03791.png
81.8,68.5,80.2,174.0,Rectangle,data/model1_body_shape\images\03234.png
108.1,105.9,108.6,163.6,Apple,data/model1_body_shape\images\02869.png
96.8,86.0,99.0,163.6,Rectangle,data/model1_body_shape\images\03777.png
109.9,76.9,95.5,170.5,InvertedTriangle,data/model1_body_shape\images\04433.png
107.7,110.3,111.1,163.8,Apple,data/model1_body_shape\images\02961.png
98.3,95.2,93.4,163.3,Apple,data/model1_body_shape\images\02200.png
101.8,68.7,99.4,156.4,Hourglass,data/model1_body_shape\images\00098.png
99.2,99.6,94.7,163.0,Apple,data/model1_body_shape\images\02557.png
93.8,79.0,90.1,160.3,Rectangle,data/model1_body_shape\images\03183.png
92.8,70.6,97.5,166.2,Hourglass,data/model1_body_shape\images\00253.png
88.5,77.9,94.1,164.4,Rectangle,data/model1_body_shape\images\03923.png
104.6,91.2,88.2,177.2,InvertedTriangle,data/model1_body_shape\images\04199.png
94.9,84.3,111.5,172.7,Pear,data/model1_body_shape\images\01445.png
85.2,62.5,94.8,160.5,Pear,data/model1_body_shape\images\01648.png
110.2,97.1,93.5,161.8,InvertedTriangle,data/model1_body_shape\images\04682.png
90.2,65.3,79.5,170.2,InvertedTriangle,data/model1_body_shape\images\04723.png
80.2,67.2,81.9,162.0,Rectangle,data/model1_body_shape\images\03991.png
92.0,87.0,109.8,165.6,Pear,data/model1_body_shape\images\01696.png
105.3,90.2,101.0,161.1,Rectangle,data/model1_body_shape\images\03191.png
111.5,88.9,97.7,161.3,InvertedTriangle,data/model1_body_shape\images\04499.png
104.3,67.0,114.5,159.9,Pear,data/model1_body_shape\images\01154.png
92.9,95.1,96.8,156.4,Apple,data/model1_body_shape\images\02255.png
88.2,63.5,102.8,162.6,Pear,data/model1_body_shape\images\01682.png
88.5,73.8,89.7,155.3,Rectangle,data/model1_body_shape\images\03170.png
95.1,96.0,92.1,166.8,Apple,data/model1_body_shape\images\02056.png
110.7,106.1,96.1,161.8,InvertedTriangle,data/model1_body_shape\images\04090.png
85.3,72.7,84.1,169.6,Rectangle,data/model1_body_shape\images\03108.png
97.7,73.0,83.7,172.5,InvertedTriangle,data/model1_body_shape\images\04548.png
82.7,72.1,80.3,174.4,Rectangle,data/model1_body_shape\images\03723.png
95.5,97.5,90.5,157.6,Apple,data/model1_body_shape\images\02049.png
83.3,74.9,85.0,157.1,Rectangle,data/model1_body_shape\images\03643.png
103.2,89.6,87.8,161.0,InvertedTriangle,data/model1_body_shape\images\04927.png
92.1,59.1,87.5,153.2,Hourglass,data/model1_body_shape\images\00623.png
98.2,62.5,103.1,166.3,Hourglass,data/model1_body_shape\images\00262.png
81.6,75.6,87.1,164.5,Rectangle,data/model1_body_shape\images\03369.png
97.8,75.6,86.3,159.9,InvertedTriangle,data/model1_body_shape\images\04061.png
98.3,73.0,107.7,161.7,Pear,data/model1_body_shape\images\01802.png
89.7,77.1,77.4,152.0,InvertedTriangle,data/model1_body_shape\images\04736.png
104.5,65.4,89.3,159.7,InvertedTriangle,data/model1_body_shape\images\04992.png
95.5,101.2,100.8,162.9,Apple,data/model1_body_shape\images\02385.png
107.1,77.5,118.8,169.2,Pear,data/model1_body_shape\images\01959.png
103.3,103.5,108.4,151.8,Apple,data/model1_body_shape\images\02976.png
99.8,71.6,94.7,148.5,Hourglass,data/model1_body_shape\images\00488.png
91.4,84.8,108.8,158.7,Pear,data/model1_body_shape\images\01843.png
83.5,67.0,93.6,157.7,Pear,data/model1_body_shape\images\01734.png
104.2,106.5,100.4,162.1,Apple,data/model1_body_shape\images\02911.png
99.0,84.6,100.0,158.4,Rectangle,data/model1_body_shape\images\03219.png
86.6,62.5,80.9,165.8,Hourglass,data/model1_body_shape\images\00146.png
101.2,98.0,115.5,154.7,Pear,data/model1_body_shape\images\01986.png
108.9,70.7,119.5,160.1,Pear,data/model1_body_shape\images\01369.png
87.2,94.7,91.1,169.5,Apple,data/model1_body_shape\images\02811.png
95.6,61.4,90.8,171.9,Hourglass,data/model1_body_shape\images\00659.png
85.1,74.8,97.5,158.0,Pear,data/model1_body_shape\images\01794.png
87.9,81.0,84.6,162.1,Apple,data/model1_body_shape\images\02511.png
88.5,75.6,84.5,154.8,Rectangle,data/model1_body_shape\images\03397.png
99.8,75.6,87.9,168.2,InvertedTriangle,data/model1_body_shape\images\04282.png
107.2,88.9,117.2,167.5,Pear,data/model1_body_shape\images\01147.png
89.2,79.9,86.0,154.0,Rectangle,data/model1_body_shape\images\03272.png
96.0,72.4,97.9,164.0,Hourglass,data/model1_body_shape\images\00608.png
102.8,92.0,97.4,159.1,Rectangle,data/model1_body_shape\images\03582.png
101.7,81.0,113.4,152.9,Pear,data/model1_body_shape\images\01930.png
90.3,59.4,84.5,153.0,Hourglass,data/model1_body_shape\images\00197.png
91.1,98.8,95.3,174.8,Apple,data/model1_body_shape\images\02931.png
100.9,104.9,97.5,159.9,Apple,data/model1_body_shape\images\02327.png
94.3,85.3,83.1,165.0,InvertedTriangle,data/model1_body_shape\images\04389.png
105.1,59.4,104.7,156.7,Hourglass,data/model1_body_shape\images\00766.png
94.7,74.5,84.4,152.3,InvertedTriangle,data/model1_body_shape\images\04496.png
106.1,86.0,95.3,167.8,InvertedTriangle,data/model1_body_shape\images\04218.png
83.3,67.1,82.3,157.9,Rectangle,data/model1_body_shape\images\03255.png
103.5,72.8,108.1,154.4,Hourglass,data/model1_body_shape\images\00202.png
94.8,84.8,98.8,158.6,Rectangle,data/model1_body_shape\images\03510.png
95.2,63.7,109.6,162.3,Pear,data/model1_body_shape\images\01733.png
96.6,96.5,92.0,151.7,Apple,data/model1_body_shape\images\02777.png
97.7,89.0,110.3,155.1,Pear,data/model1_body_shape\images\01707.png
86.5,74.1,86.0,171.7,Rectangle,data/model1_body_shape\images\03474.png
90.1,68.7,92.2,160.2,Hourglass,data/model1_body_shape\images\00854.png
105.5,95.7,94.5,165.4,InvertedTriangle,data/model1_body_shape\images\04737.png
106.4,87.9,96.3,170.7,InvertedTriangle,data/model1_body_shape\images\04097.png
96.9,89.4,92.5,156.7,Apple,data/model1_body_shape\images\02160.png
82.7,59.9,83.4,169.6,Hourglass,data/model1_body_shape\images\00698.png
101.4,96.3,86.7,145.3,InvertedTriangle,data/model1_body_shape\images\04947.png
108.8,108.9,106.7,159.9,Apple,data/model1_body_shape\images\02999.png
102.0,92.0,101.0,158.7,Rectangle,data/model1_body_shape\images\03696.png
89.6,72.1,99.5,160.6,Pear,data/model1_body_shape\images\01636.png
95.3,86.9,99.5,165.8,Rectangle,data/model1_body_shape\images\03457.png
98.2,86.7,96.3,168.7,Rectangle,data/model1_body_shape\images\03581.png
88.7,66.2,99.2,155.1,Pear,data/model1_body_shape\images\01291.png
99.4,72.2,86.5,155.2,InvertedTriangle,data/model1_body_shape\images\04659.png
80.6,67.9,97.0,156.0,Pear,data/model1_body_shape\images\01853.png
89.5,74.2,89.6,154.5,Rectangle,data/model1_body_shape\images\03763.png
85.3,75.1,90.7,160.6,Rectangle,data/model1_body_shape\images\03304.png
96.4,89.8,83.8,169.1,InvertedTriangle,data/model1_body_shape\images\04912.png
94.2,83.3,92.1,168.0,Rectangle,data/model1_body_shape\images\03743.png
88.4,75.3,90.8,176.3,Rectangle,data/model1_body_shape\images\03445.png
96.4,85.0,108.2,161.7,Pear,data/model1_body_shape\images\01998.png
93.3,66.7,94.3,168.5,Hourglass,data/model1_body_shape\images\00663.png
94.1,74.8,80.0,168.6,InvertedTriangle,data/model1_body_shape\images\04779.png
